timestamp,station,air_temperature_celsius,wind_speed_knots,wind_direction_deg,air_pressure_hpa,relative_humidity_percent
2026-01-16 13:00:00,Maitri,-14.68,25.0,310,991.8,49.9
2026-01-16 14:00:00,Maitri,-0.36,13.01,130,975.8,78.2
2026-01-16 15:00:00,Maitri,-21.69,18.92,275,991.4,67.7
2026-01-16 16:00:00,Maitri,-10.09,39.73,243,963.4,55.5
2026-01-16 17:00:00,Maitri,-12.86,39.05,128,973.2,70.1
2026-01-16 18:00:00,Maitri,-25.43,35.22,264,1012.2,45.1
2026-01-16 19:00:00,Maitri,-2.71,29.03,258,1008.6,88.2
2026-01-16 20:00:00,Maitri,-7.52,27.93,117,974.3,46.0
2026-01-16 21:00:00,Maitri,-21.09,37.45,294,999.2,67.9
2026-01-16 22:00:00,Maitri,-6.51,46.04,314,966.1,85.5
2026-01-16 23:00:00,Maitri,-13.6,34.96,83,966.5,89.4
2026-01-17 00:00:00,Maitri,1.71,33.86,21,962.8,62.4
2026-01-17 01:00:00,Maitri,0.32,44.71,349,970.8,52.9
2026-01-17 02:00:00,Maitri,0.82,29.13,296,973.8,42.8
2026-01-17 03:00:00,Maitri,-7.78,15.79,321,1009.0,78.1
2026-01-17 04:00:00,Maitri,-13.53,5.82,330,1003.7,91.0
2026-01-17 05:00:00,Maitri,-19.42,36.86,345,1010.7,49.2
2026-01-17 06:00:00,Maitri,-16.14,9.86,244,986.9,49.6
2026-01-17 07:00:00,Maitri,-16.22,8.59,52,965.7,90.1
2026-01-17 08:00:00,Maitri,-10.08,16.57,343,998.7,44.1
2026-01-17 09:00:00,Maitri,0.29,33.04,8,981.1,47.9
2026-01-17 10:00:00,Maitri,-25.99,8.77,315,972.4,56.0
2026-01-17 11:00:00,Maitri,-2.68,24.5,84,990.2,68.2
2026-01-17 12:00:00,Maitri,-17.49,7.9,50,995.8,47.8
2026-01-17 13:00:00,Maitri,1.07,17.22,175,1010.3,54.6
2026-01-17 14:00:00,Maitri,-27.19,18.11,157,985.3,91.5
2026-01-17 15:00:00,Maitri,-7.18,18.43,313,981.0,72.8
2026-01-17 16:00:00,Maitri,-25.79,9.4,233,993.7,61.8
2026-01-17 17:00:00,Maitri,-7.67,26.55,323,965.0,91.3
2026-01-17 18:00:00,Maitri,-5.12,45.79,269,977.9,86.2
2026-01-17 19:00:00,Maitri,-13.59,27.99,77,982.8,81.2
2026-01-17 20:00:00,Maitri,-17.74,42.36,147,989.1,71.0
2026-01-17 21:00:00,Maitri,-13.58,14.25,225,992.4,81.1
2026-01-17 22:00:00,Maitri,-5.47,14.33,55,992.8,73.9
2026-01-17 23:00:00,Maitri,2.78,21.56,176,997.8,41.8
2026-01-18 00:00:00,Maitri,-14.81,38.58,224,970.3,61.5
2026-01-18 01:00:00,Maitri,-28.36,43.21,71,983.0,87.0
2026-01-18 02:00:00,Maitri,-3.22,9.3,189,985.6,79.0
2026-01-18 03:00:00,Maitri,-22.53,8.49,195,1009.3,69.2
2026-01-18 04:00:00,Maitri,-23.62,18.44,258,966.0,68.5
2026-01-18 05:00:00,Maitri,-1.65,39.17,145,991.3,72.7
2026-01-18 06:00:00,Maitri,-28.4,28.33,173,997.6,83.5
2026-01-18 07:00:00,Maitri,-4.26,36.18,24,993.8,59.0
2026-01-18 08:00:00,Maitri,-12.06,34.27,48,984.3,44.1
2026-01-18 09:00:00,Maitri,-10.26,7.44,149,970.2,87.2
2026-01-18 10:00:00,Maitri,0.81,32.38,292,1007.8,75.5
2026-01-18 11:00:00,Maitri,-2.41,28.6,312,991.2,91.5
2026-01-18 12:00:00,Maitri,1.35,37.21,140,977.1,79.5
2026-01-18 13:00:00,Maitri,-3.64,19.88,15,994.0,41.3
2026-01-18 14:00:00,Maitri,2.36,42.84,193,983.5,83.5
2026-01-18 15:00:00,Maitri,-14.57,25.85,75,990.9,68.3
2026-01-18 16:00:00,Maitri,-5.47,18.98,197,1007.7,66.4
2026-01-18 17:00:00,Maitri,-17.58,26.29,358,1006.7,69.3
2026-01-18 18:00:00,Maitri,0.37,22.61,261,1013.2,89.3
2026-01-18 19:00:00,Maitri,-2.57,30.28,140,989.1,77.3
2026-01-18 20:00:00,Maitri,-7.15,37.22,265,1013.6,64.6
2026-01-18 21:00:00,Maitri,-13.06,13.98,171,980.7,89.5
2026-01-18 22:00:00,Maitri,-7.15,30.68,348,962.4,79.6
2026-01-18 23:00:00,Maitri,1.69,10.52,31,1008.8,43.1
2026-01-19 00:00:00,Maitri,-8.11,32.11,327,978.4,78.9
2026-01-19 01:00:00,Maitri,-20.39,12.87,25,987.8,48.8
2026-01-19 02:00:00,Maitri,-5.56,41.48,17,1003.0,51.7
2026-01-19 03:00:00,Maitri,-2.23,18.43,49,1007.9,63.4
2026-01-19 04:00:00,Maitri,0.72,37.55,116,968.7,41.0
2026-01-19 05:00:00,Maitri,-18.03,8.11,132,975.6,81.0
2026-01-19 06:00:00,Maitri,-24.18,19.94,114,973.6,58.1
2026-01-19 07:00:00,Maitri,2.78,27.37,38,1009.0,75.8
2026-01-19 08:00:00,Maitri,-15.04,22.58,23,987.7,90.0
2026-01-19 09:00:00,Maitri,-8.29,11.51,356,1002.4,48.8
2026-01-19 10:00:00,Maitri,-8.85,10.43,177,982.5,66.8
2026-01-19 11:00:00,Maitri,-12.1,20.67,117,1011.3,72.1
2026-01-19 12:00:00,Maitri,-10.51,26.45,39,991.1,82.7
2026-01-19 13:00:00,Maitri,-25.74,6.41,341,971.1,72.3
2026-01-19 14:00:00,Maitri,-11.46,5.08,197,1008.9,80.1
2026-01-19 15:00:00,Maitri,-19.41,44.3,285,995.4,46.7
2026-01-19 16:00:00,Maitri,-13.55,40.81,88,1010.9,69.8
2026-01-19 17:00:00,Maitri,-28.17,8.0,260,965.9,62.7
2026-01-19 18:00:00,Maitri,-14.55,27.75,199,990.8,89.2
2026-01-19 19:00:00,Maitri,-11.01,5.98,312,1004.2,80.1
2026-01-19 20:00:00,Maitri,-16.44,17.4,229,964.3,73.4
2026-01-19 21:00:00,Maitri,-10.56,14.48,113,982.7,61.8
2026-01-19 22:00:00,Maitri,-21.75,6.14,358,998.4,74.6
2026-01-19 23:00:00,Maitri,1.02,5.18,100,979.9,67.4
2026-01-20 00:00:00,Maitri,-26.04,26.49,235,1008.2,87.3
2026-01-20 01:00:00,Maitri,-0.74,41.21,257,966.8,63.2
2026-01-20 02:00:00,Maitri,-19.14,12.86,8,977.0,74.3
2026-01-20 03:00:00,Maitri,-5.61,41.74,22,1001.9,76.8
2026-01-20 04:00:00,Maitri,-2.55,44.32,50,974.8,42.4
2026-01-20 05:00:00,Maitri,-8.1,40.68,168,984.9,89.5
2026-01-20 06:00:00,Maitri,-5.62,30.33,98,993.2,68.9
2026-01-20 07:00:00,Maitri,-20.63,31.59,330,962.6,46.7
2026-01-20 08:00:00,Maitri,-8.58,25.84,350,997.3,68.7
2026-01-20 09:00:00,Maitri,0.52,24.29,337,986.1,51.1
2026-01-20 10:00:00,Maitri,-4.42,20.94,310,968.7,88.3
2026-01-20 11:00:00,Maitri,-25.26,25.47,332,998.7,62.4
2026-01-20 12:00:00,Maitri,-15.35,26.57,19,1005.8,87.5
2026-01-20 13:00:00,Maitri,-12.64,10.43,267,1007.5,86.4
2026-01-20 14:00:00,Maitri,-26.75,23.0,89,987.1,46.0
2026-01-20 15:00:00,Maitri,-9.1,17.9,101,970.4,61.5
2026-01-20 16:00:00,Maitri,-16.3,18.21,345,1013.8,82.2
2026-01-20 17:00:00,Maitri,-24.54,7.07,97,992.3,70.2
2026-01-20 18:00:00,Maitri,-14.38,10.05,183,1008.3,84.7
2026-01-20 19:00:00,Maitri,-21.55,34.03,17,999.8,90.9
2026-01-20 20:00:00,Maitri,-17.91,34.77,210,972.8,89.1
2026-01-20 21:00:00,Maitri,-0.97,20.53,132,973.6,65.2
2026-01-20 22:00:00,Maitri,-1.69,45.06,333,977.8,56.8
2026-01-20 23:00:00,Maitri,-2.64,34.71,106,1013.8,67.3
2026-01-21 00:00:00,Maitri,-22.61,36.03,339,1012.0,44.7
2026-01-21 01:00:00,Maitri,-16.78,20.94,7,975.8,52.5
2026-01-21 02:00:00,Maitri,0.26,43.63,153,999.5,80.9
2026-01-21 03:00:00,Maitri,-7.42,13.14,213,981.2,62.5
2026-01-21 04:00:00,Maitri,-27.49,33.12,171,995.8,56.2
2026-01-21 05:00:00,Maitri,-24.39,42.96,326,979.8,89.3
2026-01-21 06:00:00,Maitri,-19.72,23.18,228,975.5,81.5
2026-01-21 07:00:00,Maitri,1.31,27.87,344,996.6,61.0
2026-01-21 08:00:00,Maitri,-26.04,27.25,354,978.9,49.8
2026-01-21 09:00:00,Maitri,-18.42,23.2,115,986.8,51.1
2026-01-21 10:00:00,Maitri,-0.02,36.72,31,1003.2,45.4
2026-01-21 11:00:00,Maitri,-0.64,43.33,272,998.9,74.6
2026-01-21 12:00:00,Maitri,-16.71,38.99,279,981.7,48.4
2026-01-21 13:00:00,Maitri,-23.53,40.06,198,1011.8,80.0
2026-01-21 14:00:00,Maitri,-11.75,5.87,327,984.3,87.5
2026-01-21 15:00:00,Maitri,-17.68,7.94,243,967.6,73.5
2026-01-21 16:00:00,Maitri,-4.15,19.25,30,987.9,86.9
2026-01-21 17:00:00,Maitri,-8.58,18.14,64,1013.1,71.5
2026-01-21 18:00:00,Maitri,-5.05,5.41,109,976.9,58.6
2026-01-21 19:00:00,Maitri,-3.28,14.09,321,974.4,75.0
2026-01-21 20:00:00,Maitri,-13.39,35.4,108,1002.7,45.4
2026-01-21 21:00:00,Maitri,-3.2,37.39,93,963.9,51.3
2026-01-21 22:00:00,Maitri,-19.9,29.4,0,967.5,65.5
2026-01-21 23:00:00,Maitri,-24.49,11.33,129,1013.0,58.6
2026-01-22 00:00:00,Maitri,-10.68,38.67,324,983.8,83.5
2026-01-22 01:00:00,Maitri,-12.87,24.89,26,996.1,75.1
2026-01-22 02:00:00,Maitri,-13.74,12.08,42,969.1,61.5
2026-01-22 03:00:00,Maitri,-5.87,18.82,19,969.8,52.6
2026-01-22 04:00:00,Maitri,-17.05,35.81,105,965.1,71.6
2026-01-22 05:00:00,Maitri,-23.61,35.38,109,1000.1,69.1
2026-01-22 06:00:00,Maitri,-0.86,38.84,64,996.0,68.6
2026-01-22 07:00:00,Maitri,-16.29,42.1,315,964.0,76.0
2026-01-22 08:00:00,Maitri,-6.73,26.09,318,982.6,80.2
2026-01-22 09:00:00,Maitri,-16.62,12.73,290,989.6,55.9
2026-01-22 10:00:00,Maitri,-15.18,10.29,114,980.1,59.4
2026-01-22 11:00:00,Maitri,-10.73,39.32,301,989.1,74.1
2026-01-22 12:00:00,Maitri,-5.51,29.34,280,977.2,45.4
2026-01-22 13:00:00,Maitri,-8.3,34.64,355,963.5,82.6
2026-01-22 14:00:00,Maitri,-18.79,18.1,309,977.6,46.2
2026-01-22 15:00:00,Maitri,-2.87,22.57,15,1008.9,53.0
2026-01-22 16:00:00,Maitri,-24.57,44.13,242,974.1,53.9
2026-01-22 17:00:00,Maitri,-8.04,40.16,303,995.8,85.4
2026-01-22 18:00:00,Maitri,-12.33,23.85,237,1000.1,91.1
2026-01-22 19:00:00,Maitri,-5.85,36.8,321,1001.2,78.6
2026-01-22 20:00:00,Maitri,-18.82,28.96,271,970.3,76.3
2026-01-22 21:00:00,Maitri,-3.61,36.73,148,979.6,48.4
2026-01-22 22:00:00,Maitri,-7.25,20.4,225,980.2,86.8
2026-01-22 23:00:00,Maitri,-13.36,21.84,329,984.7,56.7
2026-01-23 00:00:00,Maitri,0.82,15.15,303,980.7,79.4
2026-01-23 01:00:00,Maitri,-20.96,35.3,232,967.6,62.4
2026-01-23 02:00:00,Maitri,-5.57,16.47,313,990.2,62.3
2026-01-23 03:00:00,Maitri,-1.28,45.48,73,998.0,78.2
2026-01-23 04:00:00,Maitri,-26.08,38.12,53,976.0,75.4
2026-01-23 05:00:00,Maitri,-25.48,44.68,149,972.5,79.9
2026-01-23 06:00:00,Maitri,-18.73,38.34,127,973.9,73.9
2026-01-23 07:00:00,Maitri,-25.48,45.89,12,1009.5,91.7
2026-01-23 08:00:00,Maitri,-17.35,8.62,79,1011.2,44.9
2026-01-23 09:00:00,Maitri,1.51,26.75,219,974.3,72.8
2026-01-23 10:00:00,Maitri,-15.73,45.1,315,988.4,40.3
2026-01-23 11:00:00,Maitri,0.68,26.62,331,987.2,70.6
2026-01-23 12:00:00,Maitri,-25.86,16.85,0,997.0,59.4
2026-01-23 13:00:00,Maitri,-7.62,11.01,24,994.6,66.1
2026-01-23 14:00:00,Maitri,-8.2,38.43,51,986.7,83.1
2026-01-23 15:00:00,Maitri,-7.62,46.11,2,976.0,79.9
2026-01-23 16:00:00,Maitri,-6.62,33.85,265,967.3,45.9
2026-01-23 17:00:00,Maitri,-18.35,22.43,279,993.9,61.7
2026-01-23 18:00:00,Maitri,-7.23,40.3,114,997.8,64.3
2026-01-23 19:00:00,Maitri,-14.26,44.79,165,972.9,74.0
2026-01-23 20:00:00,Maitri,-21.22,37.79,314,996.1,70.4
2026-01-23 21:00:00,Maitri,-24.09,17.11,143,995.4,61.0
2026-01-23 22:00:00,Maitri,-28.46,20.61,77,969.9,74.9
2026-01-23 23:00:00,Maitri,-21.17,19.88,126,1009.1,51.8
2026-01-24 00:00:00,Maitri,-16.42,41.15,301,988.9,90.5
2026-01-24 01:00:00,Maitri,-27.73,42.08,11,1011.2,72.3
2026-01-24 02:00:00,Maitri,-19.97,31.47,225,970.0,84.3
2026-01-24 03:00:00,Maitri,-6.67,44.11,320,974.4,53.6
2026-01-24 04:00:00,Maitri,1.01,35.74,159,964.3,82.9
2026-01-24 05:00:00,Maitri,-1.75,23.87,304,964.2,40.4
2026-01-24 06:00:00,Maitri,-23.71,46.0,184,1000.7,57.9
2026-01-24 07:00:00,Maitri,-13.89,38.25,115,995.4,45.4
2026-01-24 08:00:00,Maitri,-5.18,41.3,282,974.0,91.6
2026-01-24 09:00:00,Maitri,-11.71,38.8,189,974.7,73.2
2026-01-24 10:00:00,Maitri,1.58,16.73,135,969.6,64.8
2026-01-24 11:00:00,Maitri,-4.39,43.94,359,989.4,46.2
2026-01-24 12:00:00,Maitri,0.57,35.45,132,992.7,76.5
2026-01-24 13:00:00,Maitri,-1.7,27.93,189,997.5,86.4
2026-01-24 14:00:00,Maitri,0.47,15.5,337,995.7,42.9
2026-01-24 15:00:00,Maitri,-23.58,42.08,110,973.1,82.6
2026-01-24 16:00:00,Maitri,2.6,31.43,126,1012.8,45.5
2026-01-24 17:00:00,Maitri,-6.48,8.96,117,1005.7,72.1
2026-01-24 18:00:00,Maitri,-10.89,28.42,325,974.4,53.8
2026-01-24 19:00:00,Maitri,1.44,28.0,151,977.6,45.8
2026-01-24 20:00:00,Maitri,-1.46,36.71,96,988.4,65.3
2026-01-24 21:00:00,Maitri,-11.22,37.19,303,975.0,69.4
2026-01-24 22:00:00,Maitri,-17.29,13.98,338,983.2,62.8
2026-01-24 23:00:00,Maitri,-3.03,26.11,294,991.1,46.0
2026-01-25 00:00:00,Maitri,-12.9,4.88,246,1009.9,81.9
2026-01-25 01:00:00,Maitri,-4.54,31.16,276,1010.4,60.3
2026-01-25 02:00:00,Maitri,-10.9,27.74,18,985.8,85.5
2026-01-25 03:00:00,Maitri,-23.46,8.0,123,981.5,46.2
2026-01-25 04:00:00,Maitri,-3.24,12.06,307,984.5,79.3
2026-01-25 05:00:00,Maitri,-24.67,20.89,233,1002.0,45.7
2026-01-25 06:00:00,Maitri,-12.91,35.1,187,977.2,48.7
2026-01-25 07:00:00,Maitri,-8.58,36.33,210,980.1,55.1
2026-01-25 08:00:00,Maitri,-26.06,35.72,85,976.3,73.3
2026-01-25 09:00:00,Maitri,-7.39,17.6,316,968.4,86.0
2026-01-25 10:00:00,Maitri,-18.82,19.42,65,994.0,68.8
2026-01-25 11:00:00,Maitri,-19.19,21.95,212,995.0,91.7
2026-01-25 12:00:00,Maitri,-10.15,45.13,341,983.1,71.0
2026-01-25 13:00:00,Maitri,-20.53,7.3,293,999.4,40.5
2026-01-25 14:00:00,Maitri,-12.84,18.07,169,985.0,43.6
2026-01-25 15:00:00,Maitri,0.24,37.07,11,972.7,74.8
2026-01-25 16:00:00,Maitri,1.43,10.98,14,1010.1,55.3
2026-01-25 17:00:00,Maitri,-7.67,15.89,30,996.1,46.1
2026-01-25 18:00:00,Maitri,-19.14,32.52,257,987.7,76.1
2026-01-25 19:00:00,Maitri,-7.98,30.54,101,999.3,88.6
2026-01-25 20:00:00,Maitri,-19.57,14.85,107,978.9,69.8
2026-01-25 21:00:00,Maitri,-17.54,18.28,110,1008.1,89.2
2026-01-25 22:00:00,Maitri,-23.5,42.73,283,975.4,48.1
2026-01-25 23:00:00,Maitri,-7.9,5.32,322,1002.6,70.4
2026-01-26 00:00:00,Maitri,-21.44,45.8,26,973.2,55.3
2026-01-26 01:00:00,Maitri,-6.61,31.34,131,979.3,89.0
2026-01-26 02:00:00,Maitri,-22.68,43.06,42,983.2,47.2
2026-01-26 03:00:00,Maitri,-3.77,20.04,5,975.1,53.1
2026-01-26 04:00:00,Maitri,-22.44,39.82,225,1007.3,55.0
2026-01-26 05:00:00,Maitri,-1.68,9.28,125,1005.6,44.0
2026-01-26 06:00:00,Maitri,-19.48,33.84,62,1005.9,87.1
2026-01-26 07:00:00,Maitri,-22.08,4.63,214,984.7,89.9
2026-01-26 08:00:00,Maitri,-10.62,23.96,158,1003.5,54.4
2026-01-26 09:00:00,Maitri,0.66,27.2,322,964.6,76.8
2026-01-26 10:00:00,Maitri,-20.67,8.1,145,993.9,58.8
2026-01-26 11:00:00,Maitri,-21.92,34.7,354,977.9,66.6
2026-01-26 12:00:00,Maitri,-25.34,16.5,166,996.7,77.5
2026-01-26 13:00:00,Maitri,-21.4,10.75,317,968.5,48.4
2026-01-26 14:00:00,Maitri,-24.47,19.91,290,997.9,59.7
2026-01-26 15:00:00,Maitri,-8.41,41.51,269,994.1,73.9
2026-01-26 16:00:00,Maitri,-17.1,11.07,342,999.7,48.6
2026-01-26 17:00:00,Maitri,-9.27,11.66,241,990.6,51.5
2026-01-26 18:00:00,Maitri,-6.8,11.1,263,971.8,68.1
2026-01-26 19:00:00,Maitri,-22.53,39.49,259,1005.7,57.3
2026-01-26 20:00:00,Maitri,-22.1,42.05,39,994.5,86.7
2026-01-26 21:00:00,Maitri,-7.25,8.9,248,973.4,67.1
2026-01-26 22:00:00,Maitri,-28.03,30.62,30,1003.4,58.1
2026-01-26 23:00:00,Maitri,-8.13,39.0,99,991.4,61.4
2026-01-27 00:00:00,Maitri,-1.78,42.92,218,1002.0,77.9
2026-01-27 01:00:00,Maitri,-18.49,40.8,295,999.5,67.0
2026-01-27 02:00:00,Maitri,-18.26,33.63,44,997.0,51.3
2026-01-27 03:00:00,Maitri,-15.39,10.6,272,981.0,43.8
2026-01-27 04:00:00,Maitri,-4.1,41.94,84,994.8,65.0
2026-01-27 05:00:00,Maitri,-8.46,25.5,120,980.7,91.8
2026-01-27 06:00:00,Maitri,-24.53,43.15,250,1010.6,51.9
2026-01-27 07:00:00,Maitri,-18.16,5.38,304,1013.3,81.4
2026-01-27 08:00:00,Maitri,-22.61,17.77,301,983.4,41.3
2026-01-27 09:00:00,Maitri,-17.58,17.23,280,985.5,46.3
2026-01-27 10:00:00,Maitri,-0.98,15.68,322,1004.8,51.7
2026-01-27 11:00:00,Maitri,-22.39,23.49,72,1000.6,68.0
2026-01-27 12:00:00,Maitri,-12.63,4.8,16,992.5,86.0
2026-01-27 13:00:00,Maitri,-4.55,31.16,230,989.5,52.7
2026-01-27 14:00:00,Maitri,-11.03,44.28,296,987.4,79.0
2026-01-27 15:00:00,Maitri,-21.9,9.56,253,991.9,74.8
2026-01-27 16:00:00,Maitri,-6.27,18.88,7,969.2,64.2
2026-01-27 17:00:00,Maitri,1.27,41.91,311,990.5,75.9
2026-01-27 18:00:00,Maitri,-14.9,13.28,295,974.2,89.5
2026-01-27 19:00:00,Maitri,-25.82,14.84,17,990.1,62.1
2026-01-27 20:00:00,Maitri,-1.68,15.04,253,977.5,79.2
2026-01-27 21:00:00,Maitri,-22.94,36.74,88,970.8,57.6
2026-01-27 22:00:00,Maitri,-4.52,8.17,335,971.2,66.9
2026-01-27 23:00:00,Maitri,-18.69,23.62,206,1009.6,55.4
2026-01-28 00:00:00,Maitri,-11.44,4.64,0,1000.3,67.4
2026-01-28 01:00:00,Maitri,-24.57,24.51,353,982.8,64.3
2026-01-28 02:00:00,Maitri,-9.1,9.04,85,967.5,90.0
2026-01-28 03:00:00,Maitri,-12.91,40.81,132,995.7,85.0
2026-01-28 04:00:00,Maitri,2.39,17.44,154,962.1,66.1
2026-01-28 05:00:00,Maitri,-11.89,6.54,44,975.8,61.5
2026-01-28 06:00:00,Maitri,-0.8,21.5,304,969.1,82.6
2026-01-28 07:00:00,Maitri,-21.63,6.6,237,963.1,41.7
2026-01-28 08:00:00,Maitri,2.37,29.7,55,980.1,90.8
2026-01-28 09:00:00,Maitri,-14.67,13.13,182,979.7,50.6
2026-01-28 10:00:00,Maitri,-2.43,33.23,341,996.8,60.4
2026-01-28 11:00:00,Maitri,-9.69,18.35,347,1008.7,83.3
2026-01-28 12:00:00,Maitri,-13.09,6.68,219,974.4,89.9
2026-01-28 13:00:00,Maitri,-13.84,37.15,84,978.6,41.2
2026-01-28 14:00:00,Maitri,-5.33,8.29,253,988.5,83.8
2026-01-28 15:00:00,Maitri,-8.96,23.13,151,974.6,83.3
2026-01-28 16:00:00,Maitri,-1.39,27.99,352,968.9,52.4
2026-01-28 17:00:00,Maitri,-9.59,32.83,131,971.4,67.3
2026-01-28 18:00:00,Maitri,-6.26,15.67,243,984.8,55.8
2026-01-28 19:00:00,Maitri,-20.97,45.3,80,1012.1,63.3
2026-01-28 20:00:00,Maitri,-8.42,15.32,242,1005.4,86.7
2026-01-28 21:00:00,Maitri,-11.22,14.09,337,968.3,77.7
2026-01-28 22:00:00,Maitri,-15.42,41.1,39,1012.1,58.5
2026-01-28 23:00:00,Maitri,-20.36,38.83,231,995.1,65.8
2026-01-29 00:00:00,Maitri,-10.3,42.89,45,1008.8,49.0
2026-01-29 01:00:00,Maitri,-22.51,45.16,96,993.3,91.5
2026-01-29 02:00:00,Maitri,-18.7,13.05,313,970.9,85.5
2026-01-29 03:00:00,Maitri,-12.58,6.03,296,1006.8,82.7
2026-01-29 04:00:00,Maitri,-24.99,21.42,164,980.7,41.9
2026-01-29 05:00:00,Maitri,-5.7,32.19,313,979.7,76.5
2026-01-29 06:00:00,Maitri,-7.14,36.17,30,992.4,52.4
2026-01-29 07:00:00,Maitri,-1.21,18.97,172,999.4,62.2
2026-01-29 08:00:00,Maitri,-17.57,26.14,154,974.4,53.7
2026-01-29 09:00:00,Maitri,-17.73,21.55,266,966.4,69.7
2026-01-29 10:00:00,Maitri,-11.12,28.69,349,986.1,89.1
2026-01-29 11:00:00,Maitri,-1.13,28.02,323,1001.4,62.5
2026-01-29 12:00:00,Maitri,-18.67,15.57,46,1006.7,49.5
2026-01-29 13:00:00,Maitri,-6.6,25.19,92,985.9,47.1
2026-01-29 14:00:00,Maitri,-11.83,10.4,221,969.7,78.3
2026-01-29 15:00:00,Maitri,-9.54,21.32,196,990.8,42.9
2026-01-29 16:00:00,Maitri,-1.75,32.05,275,968.0,48.1
2026-01-29 17:00:00,Maitri,-22.28,30.56,229,999.3,74.2
2026-01-29 18:00:00,Maitri,-12.44,9.01,184,1000.2,44.0
2026-01-29 19:00:00,Maitri,-3.03,27.62,85,962.7,85.0
2026-01-29 20:00:00,Maitri,-16.18,10.27,256,1009.1,43.5
2026-01-29 21:00:00,Maitri,0.46,13.22,350,1005.7,48.8
2026-01-29 22:00:00,Maitri,-18.15,16.07,124,991.2,85.8
2026-01-29 23:00:00,Maitri,-4.7,11.81,78,967.8,64.8
2026-01-30 00:00:00,Maitri,-14.28,27.83,323,977.1,50.6
2026-01-30 01:00:00,Maitri,-5.24,35.9,137,964.1,87.2
2026-01-30 02:00:00,Maitri,-26.93,28.37,105,989.2,84.4
2026-01-30 03:00:00,Maitri,-10.25,5.9,328,1007.7,63.9
2026-01-30 04:00:00,Maitri,-24.42,20.2,219,982.0,65.1
2026-01-30 05:00:00,Maitri,-14.37,27.28,75,1000.7,64.5
2026-01-30 06:00:00,Maitri,-14.87,16.56,162,1006.1,75.6
2026-01-30 07:00:00,Maitri,-19.63,33.31,111,995.9,62.6
2026-01-30 08:00:00,Maitri,2.72,27.67,102,974.6,78.5
2026-01-30 09:00:00,Maitri,-25.94,35.34,249,970.7,81.0
2026-01-30 10:00:00,Maitri,-15.49,23.52,52,986.6,85.6
2026-01-30 11:00:00,Maitri,0.74,27.54,91,970.9,56.0
2026-01-30 12:00:00,Maitri,-2.52,37.81,286,985.0,53.1
2026-01-30 13:00:00,Maitri,-2.71,13.21,63,991.1,58.7
2026-01-30 14:00:00,Maitri,-19.88,32.29,314,972.6,84.0
2026-01-30 15:00:00,Maitri,-19.8,34.51,149,993.1,73.9
2026-01-30 16:00:00,Maitri,-14.12,10.1,74,995.3,72.9
2026-01-30 17:00:00,Maitri,-13.2,12.41,245,1009.4,60.7
2026-01-30 18:00:00,Maitri,-14.49,28.23,88,985.2,44.0
2026-01-30 19:00:00,Maitri,-7.9,28.09,313,976.8,72.9
2026-01-30 20:00:00,Maitri,-23.88,42.01,30,977.1,44.2
2026-01-30 21:00:00,Maitri,-12.42,8.95,53,1012.0,82.1
2026-01-30 22:00:00,Maitri,-3.49,7.46,14,1006.1,66.3
2026-01-30 23:00:00,Maitri,-25.0,39.92,66,1006.7,63.7
2026-01-31 00:00:00,Maitri,-15.77,34.32,134,1000.4,91.8
2026-01-31 01:00:00,Maitri,-1.96,11.74,291,992.1,49.4
2026-01-31 02:00:00,Maitri,-6.87,31.27,233,999.6,45.4
2026-01-31 03:00:00,Maitri,-22.47,13.85,22,1007.1,48.6
2026-01-31 04:00:00,Maitri,-2.83,46.13,17,997.1,57.5
2026-01-31 05:00:00,Maitri,-24.46,24.18,110,979.2,79.6
2026-01-31 06:00:00,Maitri,-27.38,33.42,280,984.0,47.2
2026-01-31 07:00:00,Maitri,-10.75,16.61,169,996.4,84.2
2026-01-31 08:00:00,Maitri,-1.72,14.57,246,992.6,63.8
2026-01-31 09:00:00,Maitri,-12.47,19.73,106,1005.2,77.1
2026-01-31 10:00:00,Maitri,-26.97,26.59,285,1002.7,47.6
2026-01-31 11:00:00,Maitri,-14.15,5.51,300,990.5,72.7
2026-01-31 12:00:00,Maitri,-16.14,38.43,205,1000.9,69.9
2026-01-31 13:00:00,Maitri,-28.34,25.84,72,982.2,59.4
2026-01-31 14:00:00,Maitri,-14.96,38.96,194,1006.4,53.2
2026-01-31 15:00:00,Maitri,-5.28,40.17,208,1009.8,67.3
2026-01-31 16:00:00,Maitri,-18.16,44.74,96,979.6,76.0
2026-01-31 17:00:00,Maitri,-5.41,24.02,248,974.9,56.9
2026-01-31 18:00:00,Maitri,-1.92,16.45,182,970.4,71.2
2026-01-31 19:00:00,Maitri,-7.84,13.21,58,963.1,43.0
2026-01-31 20:00:00,Maitri,-4.03,10.86,240,963.9,85.3
2026-01-31 21:00:00,Maitri,-16.92,39.85,321,964.5,91.6
2026-01-31 22:00:00,Maitri,-0.1,5.86,204,1012.0,68.8
2026-01-31 23:00:00,Maitri,-10.12,15.95,49,987.1,71.8
2026-02-01 00:00:00,Maitri,-16.13,29.76,173,979.5,91.3
2026-02-01 01:00:00,Maitri,-3.82,15.78,151,981.3,59.8
2026-02-01 02:00:00,Maitri,-3.68,32.92,302,1001.6,54.6
2026-02-01 03:00:00,Maitri,-27.63,35.74,53,978.7,73.9
